"id","appID","timestamp","action","user_id","lite"
"32438","1140","2018-03-20 11:06:35.789+00","pause(""2018-03-20T11:06:35.777Z/2018-03-20T11:11:35.777Z"", 5)","44","f"
"32439","1141","2018-03-20 11:06:37.203+00","pause(""2018-03-20T11:06:37.191Z/2018-03-20T11:11:37.191Z"", 5)","44","f"
"32440","1142","2018-03-20 11:06:39.703+00","pause(""2018-03-20T11:06:39.677Z/2018-03-20T11:11:39.677Z"", 5)","44","f"
"32441","1143","2018-03-20 11:06:42.038+00","pause(""2018-03-20T11:06:42.017Z/2018-03-20T11:11:42.017Z"", 5)","44","f"
"32442","1144","2018-03-20 11:06:53.436+00","pause(""2018-03-20T11:06:53.425Z/2018-03-20T11:11:53.425Z"", 5)","44","f"
"32443","1145","2018-03-20 11:06:54.959+00","pause(""2018-03-20T11:06:54.937Z/2018-03-20T11:11:54.937Z"", 5)","44","f"
"32444","1146","2018-03-20 11:07:02.016+00","pause(""2018-03-20T11:07:02.005Z/2018-03-20T11:12:02.005Z"", 5)","44","f"
"32445","1147","2018-03-20 11:07:05.38+00","pause(""2018-03-20T11:07:05.368Z/2018-03-20T11:12:05.368Z"", 5)","44","f"
"32446","1148","2018-03-20 11:07:09.728+00","pause(""2018-03-20T11:07:09.707Z/2018-03-20T11:12:09.707Z"", 5)","44","f"
"32447","1149","2018-03-20 11:07:10.703+00","pause(""2018-03-20T11:07:10.683Z/2018-03-20T11:12:10.683Z"", 5)","44","f"
"32448","1150","2018-03-20 11:07:16.89+00","pause(""2018-03-20T11:07:16.874Z/2018-03-20T11:12:16.874Z"", 5)","44","f"
"32449","1151","2018-03-20 11:07:18.256+00","pause(""2018-03-20T11:07:18.237Z/2018-03-20T11:12:18.237Z"", 5)","44","f"
"32450","1152","2018-03-20 11:07:19.721+00","pause(""2018-03-20T11:07:19.701Z/2018-03-20T11:12:19.701Z"", 5)","44","f"
"32451","1153","2018-03-20 11:07:22.638+00","pause(""2018-03-20T11:07:22.626Z/2018-03-20T11:12:22.626Z"", 5)","44","f"
"32452","1154","2018-03-20 11:07:30.146+00","pause(""2018-03-20T11:07:30.135Z/2018-03-20T11:12:30.135Z"", 5)","44","f"
"32453","1155","2018-03-20 11:07:32.535+00","pause(""2018-03-20T11:07:32.523Z/2018-03-20T11:12:32.523Z"", 5)","44","f"
"32454","1156","2018-03-20 11:07:33.564+00","pause(""2018-03-20T11:07:33.546Z/2018-03-20T11:12:33.546Z"", 5)","44","f"
"32455","1157","2018-03-20 11:07:37.318+00","pause(""2018-03-20T11:07:37.300Z/2018-03-20T11:12:37.300Z"", 5)","44","f"
"32456","1158","2018-03-20 11:07:52.815+00","pause(""2018-03-20T11:07:52.803Z/2018-03-20T11:12:52.803Z"", 5)","44","f"
"32457","1159","2018-03-20 11:07:53.797+00","pause(""2018-03-20T11:07:53.777Z/2018-03-20T11:12:53.777Z"", 5)","44","f"
"32458","1160","2018-03-20 11:07:57.105+00","pause(""2018-03-20T11:07:57.093Z/2018-03-20T11:12:57.093Z"", 5)","44","f"
"32459","1161","2018-03-20 11:07:58.03+00","pause(""2018-03-20T11:07:58.018Z/2018-03-20T11:12:58.018Z"", 5)","44","f"
"32460","1162","2018-03-20 11:07:58.956+00","pause(""2018-03-20T11:07:58.945Z/2018-03-20T11:12:58.945Z"", 5)","44","f"
"32461","1163","2018-03-20 11:07:59.986+00","pause(""2018-03-20T11:07:59.968Z/2018-03-20T11:12:59.968Z"", 5)","44","f"
"32462","1164","2018-03-20 11:08:01.395+00","pause(""2018-03-20T11:08:01.383Z/2018-03-20T11:13:01.383Z"", 5)","44","f"
"32463","1165","2018-03-20 11:08:07.058+00","pause(""2018-03-20T11:08:07.037Z/2018-03-20T11:13:07.037Z"", 5)","44","f"
"32464","1166","2018-03-20 11:08:08.911+00","pause(""2018-03-20T11:08:08.890Z/2018-03-20T11:13:08.890Z"", 5)","44","f"
"32465","1167","2018-03-20 11:08:13.053+00","pause(""2018-03-20T11:08:13.034Z/2018-03-20T11:13:13.034Z"", 5)","44","f"
"32466","1168","2018-03-20 11:08:13.972+00","pause(""2018-03-20T11:08:13.960Z/2018-03-20T11:13:13.960Z"", 5)","44","f"
"32467","1169","2018-03-20 11:08:17.032+00","unpause(""2018-03-20T11:03:07.231Z/2018-03-20T11:08:07.231Z"", 5)","44","f"
"32468","1170","2018-03-20 11:08:17.729+00","pause(""2018-03-20T11:08:17.716Z/2018-03-20T11:13:17.716Z"", 5)","44","f"
"32469","1171","2018-03-20 11:08:18.658+00","pause(""2018-03-20T11:08:18.638Z/2018-03-20T11:13:18.638Z"", 5)","44","f"
"32470","1172","2018-03-20 11:08:23.2+00","unpause(""2018-03-20T11:03:14.002Z/2018-03-20T11:08:14.002Z"", 5)","44","f"
"32471","1173","2018-03-20 11:08:31.961+00","pause(""2018-03-20T11:08:31.948Z/2018-03-20T11:13:31.948Z"", 5)","44","f"
"32472","1174","2018-03-20 11:08:32.935+00","pause(""2018-03-20T11:08:32.924Z/2018-03-20T11:13:32.924Z"", 5)","44","f"
"32473","1175","2018-03-20 11:08:35.764+00","pause(""2018-03-20T11:08:35.751Z/2018-03-20T11:13:35.751Z"", 5)","44","f"
"32474","1176","2018-03-20 11:08:37.616+00","pause(""2018-03-20T11:08:37.604Z/2018-03-20T11:13:37.604Z"", 5)","44","f"
"32475","1177","2018-03-20 11:08:44.914+00","unpause(""2018-03-20T11:03:40.565Z/2018-03-20T11:08:40.565Z"", 5)","44","f"
"32476","1178","2018-03-20 11:08:47.706+00","pause(""2018-03-20T11:08:47.695Z/2018-03-20T11:13:47.695Z"", 5)","44","f"
"32477","1179","2018-03-20 11:08:52.504+00","unpause(""2018-03-20T11:03:49.028Z/2018-03-20T11:08:49.028Z"", 5)","44","f"
"32478","1180","2018-03-20 11:08:55.263+00","pause(""2018-03-20T11:08:55.251Z/2018-03-20T11:13:55.251Z"", 5)","44","f"
"32479","1181","2018-03-20 11:08:56.779+00","pause(""2018-03-20T11:08:56.762Z/2018-03-20T11:13:56.762Z"", 5)","44","f"
"32480","1182","2018-03-20 11:08:58.773+00","pause(""2018-03-20T11:08:58.761Z/2018-03-20T11:13:58.761Z"", 5)","44","f"
"32481","1183","2018-03-20 11:08:59.811+00","pause(""2018-03-20T11:08:59.785Z/2018-03-20T11:13:59.785Z"", 5)","44","f"
"32482","1184","2018-03-20 11:09:00.68+00","pause(""2018-03-20T11:09:00.663Z/2018-03-20T11:14:00.663Z"", 5)","44","f"
"32483","1185","2018-03-20 11:09:02.185+00","pause(""2018-03-20T11:09:02.174Z/2018-03-20T11:14:02.174Z"", 5)","44","f"
"32484","1186","2018-03-20 11:09:03.119+00","pause(""2018-03-20T11:09:03.100Z/2018-03-20T11:14:03.100Z"", 5)","44","f"
"32485","1187","2018-03-20 11:09:05.501+00","pause(""2018-03-20T11:09:05.488Z/2018-03-20T11:14:05.488Z"", 5)","44","f"
"32486","1188","2018-03-20 11:09:06.492+00","pause(""2018-03-20T11:09:06.464Z/2018-03-20T11:14:06.464Z"", 5)","44","f"
"32487","1189","2018-03-20 11:09:10.335+00","pause(""2018-03-20T11:09:10.315Z/2018-03-20T11:14:10.315Z"", 5)","44","f"
"32488","1190","2018-03-20 11:09:11.215+00","pause(""2018-03-20T11:09:11.193Z/2018-03-20T11:14:11.193Z"", 5)","44","f"
"32489","1191","2018-03-20 11:09:11.385+00","unpause(""2018-03-20T11:04:11.379Z/2018-03-20T11:09:11.379Z"", 5)","44","f"
"32490","1192","2018-03-20 11:09:12.651+00","unpause(""2018-03-20T11:04:12.648Z/2018-03-20T11:09:12.648Z"", 5)","44","f"
"32491","1193","2018-03-20 11:09:13.723+00","unpause(""2018-03-20T11:04:13.719Z/2018-03-20T11:09:13.719Z"", 5)","44","f"
"32492","1194","2018-03-20 11:09:14.601+00","unpause(""2018-03-20T11:04:14.597Z/2018-03-20T11:09:14.597Z"", 5)","44","f"
"32493","1195","2018-03-20 11:09:15.574+00","unpause(""2018-03-20T11:04:15.572Z/2018-03-20T11:09:15.572Z"", 5)","44","f"
"32494","1196","2018-03-20 11:09:17.963+00","unpause(""2018-03-20T11:04:17.959Z/2018-03-20T11:09:17.959Z"", 5)","44","f"
"32495","1197","2018-03-20 11:09:18.89+00","unpause(""2018-03-20T11:04:18.887Z/2018-03-20T11:09:18.887Z"", 5)","44","f"
"32496","1198","2018-03-20 11:09:21.08+00","unpause(""2018-03-20T11:04:21.079Z/2018-03-20T11:09:21.079Z"", 5)","44","f"
"32497","1199","2018-03-20 11:09:26.415+00","pause(""2018-03-20T11:09:26.403Z/2018-03-20T11:14:26.403Z"", 5)","44","f"
"32498","1200","2018-03-20 11:09:27.438+00","pause(""2018-03-20T11:09:27.426Z/2018-03-20T11:14:27.426Z"", 5)","44","f"
"32499","1201","2018-03-20 11:09:28.414+00","pause(""2018-03-20T11:09:28.401Z/2018-03-20T11:14:28.401Z"", 5)","44","f"
"32500","1202","2018-03-20 11:09:29.445+00","pause(""2018-03-20T11:09:29.425Z/2018-03-20T11:14:29.425Z"", 5)","44","f"
"32501","1203","2018-03-20 11:09:30.851+00","pause(""2018-03-20T11:09:30.838Z/2018-03-20T11:14:30.838Z"", 5)","44","f"
"32502","1204","2018-03-20 11:09:32.738+00","unpause(""2018-03-20T11:04:32.735Z/2018-03-20T11:09:32.735Z"", 5)","44","f"
"32503","1205","2018-03-20 11:09:53.325+00","pause(""2018-03-20T11:09:53.313Z/2018-03-20T11:14:53.313Z"", 5)","44","f"
"32504","1206","2018-03-20 11:09:55.354+00","unpause(""2018-03-20T11:04:55.352Z/2018-03-20T11:09:55.352Z"", 5)","44","f"
"32505","1207","2018-03-20 11:09:56.369+00","unpause(""2018-03-20T11:04:56.278Z/2018-03-20T11:09:56.278Z"", 5)","44","f"
"32506","1208","2018-03-20 11:09:57.256+00","unpause(""2018-03-20T11:04:57.253Z/2018-03-20T11:09:57.253Z"", 5)","44","f"
"32507","1209","2018-03-20 11:09:58.231+00","unpause(""2018-03-20T11:04:58.228Z/2018-03-20T11:09:58.228Z"", 5)","44","f"
"32508","1210","2018-03-20 11:09:59.158+00","unpause(""2018-03-20T11:04:59.155Z/2018-03-20T11:09:59.155Z"", 5)","44","f"
"32509","1211","2018-03-20 11:10:00.62+00","unpause(""2018-03-20T11:05:00.617Z/2018-03-20T11:10:00.617Z"", 5)","44","f"
"32510","1212","2018-03-20 11:10:01.498+00","unpause(""2018-03-20T11:05:01.495Z/2018-03-20T11:10:01.495Z"", 5)","44","f"
"32511","1213","2018-03-20 11:10:02.521+00","unpause(""2018-03-20T11:05:02.518Z/2018-03-20T11:10:02.518Z"", 5)","44","f"
"32512","1214","2018-03-20 11:10:03.206+00","unpause(""2018-03-20T11:05:03.203Z/2018-03-20T11:10:03.203Z"", 5)","44","f"
"32513","1215","2018-03-20 11:10:04.52+00","unpause(""2018-03-20T11:05:04.517Z/2018-03-20T11:10:04.517Z"", 5)","44","f"
"32514","1216","2018-03-20 11:10:05.983+00","unpause(""2018-03-20T11:05:05.979Z/2018-03-20T11:10:05.979Z"", 5)","44","f"
"32515","1217","2018-03-20 11:10:07.352+00","unpause(""2018-03-20T11:05:07.348Z/2018-03-20T11:10:07.348Z"", 5)","44","f"
"32516","1218","2018-03-20 11:10:08.323+00","unpause(""2018-03-20T11:05:08.320Z/2018-03-20T11:10:08.320Z"", 5)","44","f"
"32517","1219","2018-03-20 11:10:08.587+00","pause(""2018-03-20T11:10:08.573Z/2018-03-20T11:15:08.573Z"", 5)","44","f"
"32518","1220","2018-03-20 11:10:10.663+00","unpause(""2018-03-20T11:05:10.659Z/2018-03-20T11:10:10.659Z"", 5)","44","f"
"32519","1221","2018-03-20 11:10:12.051+00","pause(""2018-03-20T11:10:12.035Z/2018-03-20T11:15:12.035Z"", 5)","44","f"
"32520","1222","2018-03-20 11:10:12.613+00","unpause(""2018-03-20T11:05:12.609Z/2018-03-20T11:10:12.609Z"", 5)","44","f"
"32521","1223","2018-03-20 11:10:20.169+00","unpause(""2018-03-20T11:05:20.166Z/2018-03-20T11:10:20.166Z"", 5)","44","f"
"32522","1224","2018-03-20 11:10:21.534+00","unpause(""2018-03-20T11:05:21.531Z/2018-03-20T11:10:21.531Z"", 5)","44","f"
"32523","1225","2018-03-20 11:10:21.797+00","pause(""2018-03-20T11:10:21.783Z/2018-03-20T11:15:21.783Z"", 5)","44","f"
"32524","1226","2018-03-20 11:10:28.864+00","pause(""2018-03-20T11:10:28.851Z/2018-03-20T11:15:28.851Z"", 5)","44","f"
"32525","1227","2018-03-20 11:10:29.669+00","unpause(""2018-03-20T11:05:29.668Z/2018-03-20T11:10:29.668Z"", 5)","44","f"
"32526","1228","2018-03-20 11:10:31.619+00","unpause(""2018-03-20T11:05:31.618Z/2018-03-20T11:10:31.618Z"", 5)","44","f"
"32527","1229","2018-03-20 11:10:37.181+00","unpause(""2018-03-20T11:05:37.178Z/2018-03-20T11:10:37.178Z"", 5)","44","f"
"32528","1230","2018-03-20 11:10:38.204+00","unpause(""2018-03-20T11:05:38.199Z/2018-03-20T11:10:38.199Z"", 5)","44","f"
"32529","1231","2018-03-20 11:10:39.133+00","unpause(""2018-03-20T11:05:39.130Z/2018-03-20T11:10:39.130Z"", 5)","44","f"
"32530","1232","2018-03-20 11:10:40.374+00","pause(""2018-03-20T11:10:40.356Z/2018-03-20T11:15:40.356Z"", 5)","44","f"
"32531","1233","2018-03-20 11:10:40.449+00","unpause(""2018-03-20T11:05:40.446Z/2018-03-20T11:10:40.446Z"", 5)","44","f"
"32532","1234","2018-03-20 11:10:42.399+00","unpause(""2018-03-20T11:05:42.396Z/2018-03-20T11:10:42.396Z"", 5)","44","f"
"32533","1235","2018-03-20 11:10:45.589+00","pause(""2018-03-20T11:10:45.572Z/2018-03-20T11:15:45.572Z"", 5)","44","f"
"32534","1236","2018-03-20 11:10:46.565+00","pause(""2018-03-20T11:10:46.548Z/2018-03-20T11:15:46.548Z"", 5)","44","f"
"32535","1237","2018-03-20 11:10:47.534+00","unpause(""2018-03-20T11:05:47.515Z/2018-03-20T11:10:47.515Z"", 5)","44","f"
"32536","1238","2018-03-20 11:10:47.545+00","pause(""2018-03-20T11:10:47.521Z/2018-03-20T11:15:47.521Z"", 5)","44","f"
"32537","1239","2018-03-20 11:10:51.297+00","pause(""2018-03-20T11:10:51.276Z/2018-03-20T11:15:51.276Z"", 5)","44","f"
"32538","1240","2018-03-20 11:10:52.215+00","pause(""2018-03-20T11:10:52.203Z/2018-03-20T11:15:52.203Z"", 5)","44","f"
"32539","1241","2018-03-20 11:10:53.141+00","pause(""2018-03-20T11:10:53.129Z/2018-03-20T11:15:53.129Z"", 5)","44","f"
"32540","1242","2018-03-20 11:10:54.121+00","pause(""2018-03-20T11:10:54.105Z/2018-03-20T11:15:54.105Z"", 5)","44","f"
"32541","1243","2018-03-20 11:10:59.82+00","pause(""2018-03-20T11:10:59.807Z/2018-03-20T11:15:59.807Z"", 5)","44","f"
"32542","1244","2018-03-20 11:11:00.001+00","unpause(""2018-03-20T11:05:59.998Z/2018-03-20T11:10:59.998Z"", 5)","44","f"
"32543","1245","2018-03-20 11:11:03.729+00","pause(""2018-03-20T11:11:03.707Z/2018-03-20T11:16:03.707Z"", 5)","44","f"
"32544","1246","2018-03-20 11:11:07.625+00","pause(""2018-03-20T11:11:07.607Z/2018-03-20T11:16:07.607Z"", 5)","44","f"
"32545","1247","2018-03-20 11:11:08.546+00","pause(""2018-03-20T11:11:08.534Z/2018-03-20T11:16:08.534Z"", 5)","44","f"
"32546","1248","2018-03-20 11:11:09.623+00","pause(""2018-03-20T11:11:09.606Z/2018-03-20T11:16:09.606Z"", 5)","44","f"
"32547","1249","2018-03-20 11:11:09.924+00","unpause(""2018-03-20T11:06:09.840Z/2018-03-20T11:11:09.840Z"", 5)","44","f"
"32548","1250","2018-03-20 11:11:11.038+00","pause(""2018-03-20T11:11:11.020Z/2018-03-20T11:16:11.020Z"", 5)","44","f"
"32549","1251","2018-03-20 11:11:14.561+00","unpause(""2018-03-20T11:06:14.473Z/2018-03-20T11:11:14.473Z"", 5)","44","f"
"32550","1252","2018-03-20 11:11:15.859+00","pause(""2018-03-20T11:11:15.847Z/2018-03-20T11:16:15.847Z"", 5)","44","f"
"32551","1253","2018-03-20 11:11:16.46+00","unpause(""2018-03-20T11:06:16.374Z/2018-03-20T11:11:16.374Z"", 5)","44","f"
"32552","1254","2018-03-20 11:11:17.761+00","pause(""2018-03-20T11:11:17.749Z/2018-03-20T11:16:17.749Z"", 5)","44","f"
"32553","1255","2018-03-20 11:11:18.461+00","unpause(""2018-03-20T11:06:18.374Z/2018-03-20T11:11:18.374Z"", 5)","44","f"
"32554","1256","2018-03-20 11:11:24.92+00","unpause(""2018-03-20T11:06:24.418Z/2018-03-20T11:11:24.418Z"", 5)","44","f"
"32555","1257","2018-03-20 11:11:26.381+00","unpause(""2018-03-20T11:06:25.881Z/2018-03-20T11:11:25.881Z"", 5)","44","f"
"32556","1258","2018-03-20 11:11:29.362+00","pause(""2018-03-20T11:11:29.351Z/2018-03-20T11:16:29.351Z"", 5)","44","f"
"32557","1259","2018-03-20 11:11:30.672+00","unpause(""2018-03-20T11:06:30.171Z/2018-03-20T11:11:30.171Z"", 5)","44","f"
"32558","1260","2018-03-20 11:11:38.875+00","unpause(""2018-03-20T11:06:33.484Z/2018-03-20T11:11:33.484Z"", 5)","44","f"
"32559","1261","2018-03-20 11:11:53.983+00","unpause(""2018-03-20T11:06:34.899Z/2018-03-20T11:11:34.899Z"", 5)","44","f"
"32560","1262","2018-03-20 11:12:08.694+00","unpause(""2018-03-20T11:06:35.777Z/2018-03-20T11:11:35.777Z"", 5)","44","f"
"32561","1263","2018-03-20 11:12:23.767+00","unpause(""2018-03-20T11:06:37.191Z/2018-03-20T11:11:37.191Z"", 5)","44","f"
"32562","1264","2018-03-20 11:12:53.679+00","unpause(""2018-03-20T11:06:39.677Z/2018-03-20T11:11:39.677Z"", 5)","44","f"
"32563","1265","2018-03-20 11:13:05.747+00","unpause(""2018-03-20T11:06:42.017Z/2018-03-20T11:11:42.017Z"", 5)","44","f"
"32564","1266","2018-03-20 11:13:51.72+00","unpause(""2018-03-20T11:06:53.425Z/2018-03-20T11:11:53.425Z"", 5)","44","f"
"32565","1267","2018-03-20 11:13:53.981+00","unpause(""2018-03-20T11:06:54.937Z/2018-03-20T11:11:54.937Z"", 5)","44","f"
"32566","1268","2018-03-20 11:15:09.188+00","unpause(""2018-03-20T11:07:02.005Z/2018-03-20T11:12:02.005Z"", 5)","44","f"
"32567","1269","2018-03-20 11:15:47.337+00","unpause(""2018-03-20T11:07:05.368Z/2018-03-20T11:12:05.368Z"", 5)","44","f"
"32568","1270","2018-03-20 11:16:18.435+00","unpause(""2018-03-20T11:07:09.707Z/2018-03-20T11:12:09.707Z"", 5)","44","f"
"32569","1271","2018-03-20 11:16:18.443+00","unpause(""2018-03-20T11:07:10.683Z/2018-03-20T11:12:10.683Z"", 5)","44","f"
"32570","1272","2018-03-20 11:16:26.901+00","unpause(""2018-03-20T11:07:16.874Z/2018-03-20T11:12:16.874Z"", 5)","44","f"
"32571","1273","2018-03-20 11:16:28.153+00","unpause(""2018-03-20T11:07:18.237Z/2018-03-20T11:12:18.237Z"", 5)","44","f"
"32572","1274","2018-03-20 11:16:30.007+00","unpause(""2018-03-20T11:07:19.701Z/2018-03-20T11:12:19.701Z"", 5)","44","f"
"32573","1275","2018-03-20 11:16:46.932+00","unpause(""2018-03-20T11:07:22.626Z/2018-03-20T11:12:22.626Z"", 5)","44","f"
"32574","1276","2018-03-20 11:17:31.67+00","unpause(""2018-03-20T11:07:30.135Z/2018-03-20T11:12:30.135Z"", 5)","44","f"
"32575","1277","2018-03-20 11:17:39.012+00","unpause(""2018-03-20T11:07:32.523Z/2018-03-20T11:12:32.523Z"", 5)","44","f"
"32576","1278","2018-03-20 11:17:44.51+00","unpause(""2018-03-20T11:07:33.546Z/2018-03-20T11:12:33.546Z"", 5)","44","f"
"32577","1279","2018-03-20 11:17:52.065+00","unpause(""2018-03-20T11:07:37.300Z/2018-03-20T11:12:37.300Z"", 5)","44","f"
"32578","1280","2018-03-20 11:19:03.763+00","unpause(""2018-03-20T11:07:52.803Z/2018-03-20T11:12:52.803Z"", 5)","44","f"
"32579","1281","2018-03-20 11:19:04.931+00","unpause(""2018-03-20T11:07:53.777Z/2018-03-20T11:12:53.777Z"", 5)","44","f"
"32580","1282","2018-03-20 11:19:17.186+00","unpause(""2018-03-20T11:07:57.093Z/2018-03-20T11:12:57.093Z"", 5)","44","f"
"32581","1283","2018-03-20 11:19:19.924+00","unpause(""2018-03-20T11:07:58.018Z/2018-03-20T11:12:58.018Z"", 5)","44","f"
"32582","1284","2018-03-20 11:19:20.893+00","unpause(""2018-03-20T11:07:58.945Z/2018-03-20T11:12:58.945Z"", 5)","44","f"
"32583","1285","2018-03-20 11:19:22.98+00","unpause(""2018-03-20T11:07:59.968Z/2018-03-20T11:12:59.968Z"", 5)","44","f"
"32584","1286","2018-03-20 11:19:24.621+00","unpause(""2018-03-20T11:08:01.383Z/2018-03-20T11:13:01.383Z"", 5)","44","f"
"32585","1287","2018-03-20 11:19:40.103+00","unpause(""2018-03-20T11:08:07.037Z/2018-03-20T11:13:07.037Z"", 5)","44","f"
"32586","1288","2018-03-20 11:20:02.612+00","unpause(""2018-03-20T11:08:08.890Z/2018-03-20T11:13:08.890Z"", 5)","44","f"
"32587","1289","2018-03-20 11:20:44.837+00","unpause(""2018-03-20T11:08:13.034Z/2018-03-20T11:13:13.034Z"", 5)","44","f"
"32588","1290","2018-03-20 11:20:47.618+00","unpause(""2018-03-20T11:08:13.960Z/2018-03-20T11:13:13.960Z"", 5)","44","f"
"32589","1291","2018-03-20 11:21:02.599+00","unpause(""2018-03-20T11:08:17.716Z/2018-03-20T11:13:17.716Z"", 5)","44","f"
"32590","1292","2018-03-20 11:21:06.922+00","unpause(""2018-03-20T11:08:18.638Z/2018-03-20T11:13:18.638Z"", 5)","44","f"
"32591","1293","2018-03-20 11:21:50.062+00","unpause(""2018-03-20T11:08:31.948Z/2018-03-20T11:13:31.948Z"", 5)","44","f"
"32592","1294","2018-03-20 11:21:59.521+00","unpause(""2018-03-20T11:08:32.924Z/2018-03-20T11:13:32.924Z"", 5)","44","f"
"32593","1295","2018-03-20 11:22:16.489+00","unpause(""2018-03-20T11:08:35.751Z/2018-03-20T11:13:35.751Z"", 5)","44","f"
"32594","1296","2018-03-20 11:22:23.705+00","unpause(""2018-03-20T11:08:37.604Z/2018-03-20T11:13:37.604Z"", 5)","44","f"
"32595","1297","2018-03-20 11:23:23.664+00","unpause(""2018-03-20T11:08:47.695Z/2018-03-20T11:13:47.695Z"", 5)","44","f"
"32596","1298","2018-03-20 11:24:11.605+00","unpause(""2018-03-20T11:08:55.251Z/2018-03-20T11:13:55.251Z"", 5)","44","f"
"32597","1299","2018-03-20 11:24:17.937+00","unpause(""2018-03-20T11:08:56.762Z/2018-03-20T11:13:56.762Z"", 5)","44","f"
"32598","1300","2018-03-20 11:24:25.777+00","unpause(""2018-03-20T11:08:58.761Z/2018-03-20T11:13:58.761Z"", 5)","44","f"
"32599","1301","2018-03-20 11:24:31.952+00","unpause(""2018-03-20T11:08:59.785Z/2018-03-20T11:13:59.785Z"", 5)","44","f"
"32600","1302","2018-03-20 11:24:32.83+00","unpause(""2018-03-20T11:09:00.663Z/2018-03-20T11:14:00.663Z"", 5)","44","f"
"32601","1303","2018-03-20 11:24:39.094+00","unpause(""2018-03-20T11:09:02.174Z/2018-03-20T11:14:02.174Z"", 5)","44","f"
"32602","1304","2018-03-20 11:24:47.376+00","unpause(""2018-03-20T11:09:03.100Z/2018-03-20T11:14:03.100Z"", 5)","44","f"
"32603","1305","2018-03-20 11:24:53.607+00","unpause(""2018-03-20T11:09:05.488Z/2018-03-20T11:14:05.488Z"", 5)","44","f"
"32604","1306","2018-03-20 11:24:54.483+00","unpause(""2018-03-20T11:09:06.464Z/2018-03-20T11:14:06.464Z"", 5)","44","f"
"32605","1307","2018-03-20 11:25:03.968+00","unpause(""2018-03-20T11:09:10.315Z/2018-03-20T11:14:10.315Z"", 5)","44","f"
"32606","1308","2018-03-20 11:25:04.846+00","unpause(""2018-03-20T11:09:11.193Z/2018-03-20T11:14:11.193Z"", 5)","44","f"
"32607","1309","2018-03-20 11:25:08.899+00","pause(""2018-03-20T11:25:08.887Z/2018-03-20T11:30:08.887Z"", 5)","44","f"
"32608","1310","2018-03-20 11:25:14.711+00","pause(""2018-03-20T11:25:14.689Z/2018-03-20T11:30:14.689Z"", 5)","44","f"
"32609","1311","2018-03-20 11:25:15.734+00","pause(""2018-03-20T11:25:15.713Z/2018-03-20T11:30:15.713Z"", 5)","44","f"
"32610","1312","2018-03-20 11:25:20.059+00","unpause(""2018-03-20T11:09:26.403Z/2018-03-20T11:14:26.403Z"", 5)","44","f"
"32611","1313","2018-03-20 11:25:21.083+00","unpause(""2018-03-20T11:09:27.426Z/2018-03-20T11:14:27.426Z"", 5)","44","f"
"32612","1314","2018-03-20 11:25:22.056+00","unpause(""2018-03-20T11:09:28.401Z/2018-03-20T11:14:28.401Z"", 5)","44","f"
"32613","1315","2018-03-20 11:25:23.081+00","unpause(""2018-03-20T11:09:29.425Z/2018-03-20T11:14:29.425Z"", 5)","44","f"
"32614","1316","2018-03-20 11:25:24.493+00","unpause(""2018-03-20T11:09:30.838Z/2018-03-20T11:14:30.838Z"", 5)","44","f"
"32615","1317","2018-03-20 11:25:46.969+00","unpause(""2018-03-20T11:09:53.313Z/2018-03-20T11:14:53.313Z"", 5)","44","f"
"32616","1318","2018-03-20 11:26:02.271+00","unpause(""2018-03-20T11:10:08.573Z/2018-03-20T11:15:08.573Z"", 5)","44","f"
"32617","1319","2018-03-20 11:26:05.732+00","unpause(""2018-03-20T11:10:12.035Z/2018-03-20T11:15:12.035Z"", 5)","44","f"
"32618","1320","2018-03-20 11:26:15.521+00","unpause(""2018-03-20T11:10:21.783Z/2018-03-20T11:15:21.783Z"", 5)","44","f"
"32619","1321","2018-03-20 11:26:22.635+00","unpause(""2018-03-20T11:10:28.851Z/2018-03-20T11:15:28.851Z"", 5)","44","f"
"32620","1322","2018-03-20 11:26:34.147+00","unpause(""2018-03-20T11:10:40.356Z/2018-03-20T11:15:40.356Z"", 5)","44","f"
"32621","1323","2018-03-20 11:26:39.362+00","unpause(""2018-03-20T11:10:45.572Z/2018-03-20T11:15:45.572Z"", 5)","44","f"
"32622","1324","2018-03-20 11:26:40.338+00","unpause(""2018-03-20T11:10:46.548Z/2018-03-20T11:15:46.548Z"", 5)","44","f"
"32623","1325","2018-03-20 11:26:41.312+00","unpause(""2018-03-20T11:10:47.521Z/2018-03-20T11:15:47.521Z"", 5)","44","f"
"32624","1326","2018-03-20 11:26:45.067+00","unpause(""2018-03-20T11:10:51.276Z/2018-03-20T11:15:51.276Z"", 5)","44","f"
"32625","1327","2018-03-20 11:26:45.995+00","unpause(""2018-03-20T11:10:52.203Z/2018-03-20T11:15:52.203Z"", 5)","44","f"
"32626","1328","2018-03-20 11:26:46.92+00","unpause(""2018-03-20T11:10:53.129Z/2018-03-20T11:15:53.129Z"", 5)","44","f"
"32627","1329","2018-03-20 11:26:47.895+00","unpause(""2018-03-20T11:10:54.105Z/2018-03-20T11:15:54.105Z"", 5)","44","f"
"32628","1330","2018-03-20 11:26:53.602+00","unpause(""2018-03-20T11:10:59.807Z/2018-03-20T11:15:59.807Z"", 5)","44","f"
"32629","1331","2018-03-20 11:26:57.499+00","unpause(""2018-03-20T11:11:03.707Z/2018-03-20T11:16:03.707Z"", 5)","44","f"
