id,appID,timestamp,key,value,user_id,lite
2150,15,2018-02-06 22:02:55.961+00,first_alert_pattern,none,29,f
2151,16,2018-02-06 22:03:02.446+00,second_alert_pattern,none,29,f
2152,17,2018-02-06 22:03:10.942+00,third_alert_time,480,29,f
2153,1,2018-02-07 12:42:46.977+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,26,t
2154,2,2018-02-07 12:42:53.588+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,30,26,t
2155,18,2018-02-07 12:46:09.037+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,29,f
2156,19,2018-02-07 12:46:09.072+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,29,f
2157,20,2018-02-07 12:46:09.075+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,29,f
2158,21,2018-02-07 12:46:09.088+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,29,f
2159,22,2018-02-07 12:46:09.092+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,29,f
2160,23,2018-02-07 12:46:09.095+00,419b3734_2726_44cc_93e4_b8675ad59dd5,25,29,f
2161,24,2018-02-07 12:46:09.101+00,a9369024_729c_4fea_974e_e94ddba2be9a,1,29,f
2162,25,2018-02-07 12:46:09.106+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,29,f
2163,26,2018-02-07 12:46:09.11+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,29,f
2164,27,2018-02-07 12:46:09.113+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,29,f
2165,28,2018-02-07 12:46:09.117+00,364cf54c_4b20_4e6e_949e_519f310be942,6,29,f
2166,29,2018-02-07 12:46:09.121+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,29,f
2167,30,2018-02-07 12:46:09.124+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,29,f
2168,31,2018-02-07 12:46:09.127+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,29,f
2169,32,2018-02-07 12:46:09.13+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,3,29,f
2170,33,2018-02-07 12:46:09.134+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,29,f
2171,34,2018-02-07 12:46:09.145+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,29,f
2172,35,2018-02-07 12:46:09.148+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,29,f
2173,36,2018-02-07 12:46:09.164+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,29,f
2174,3,2018-02-07 12:46:34.306+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2175,4,2018-02-07 12:49:47.445+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EE:C9:EF:7C:F2:A5,26,t
2176,1,2018-02-07 15:11:11.719+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FC:66:78:5A:8F:38,41,f
2177,2,2018-02-07 15:11:21.418+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,44,41,f
2178,3,2018-02-07 15:11:31.987+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FA:B4:25:55:7A:E0,41,f
2179,4,2018-02-07 15:25:30.885+00,first_alert_pattern,breathe,41,f
2180,5,2018-02-07 15:25:30.899+00,third_alert_time,60,41,f
2181,6,2018-02-07 15:25:30.902+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,41,f
2182,7,2018-02-07 15:25:30.904+00,second_alert_time,55,41,f
2183,8,2018-02-07 15:25:30.907+00,third_alert_colour,-65536,41,f
2184,9,2018-02-07 15:25:30.909+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,41,f
2185,10,2018-02-07 15:25:30.912+00,first_alert_colour,-23040,41,f
2186,11,2018-02-07 15:25:30.915+00,second_alert_colour,-65536,41,f
2187,12,2018-02-07 15:25:30.92+00,third_alert_pattern,on,41,f
2188,13,2018-02-07 15:25:30.922+00,second_alert_pattern,breathe,41,f
2189,14,2018-02-07 15:25:30.924+00,first_alert_time,45,41,f
2190,5,2018-02-07 15:31:14.547+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2191,6,2018-02-07 15:31:34.762+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,26,t
2192,37,2018-02-07 15:32:19.931+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EE:C9:EF:7C:F2:A5,29,f
2193,37,2018-02-06 10:31:15.305+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,43,30,f
2194,39,2018-02-07 15:46:36.28+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,44,32,f
2195,65,2018-02-07 15:52:46.545+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,44,39,f
2196,47,2018-02-07 16:17:26.676+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,44,42,f
2197,7,2018-02-07 16:28:38.421+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2198,8,2018-02-07 16:32:27.114+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FE:BF:7D:CF:D3:D3,26,t
2199,9,2018-02-07 16:33:32.07+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2200,10,2018-02-07 16:35:37.504+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,26,t
2201,4,2018-02-07 17:00:05.897+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C4:B8:D2:5A:93:2A,29,t
2202,11,2018-02-07 20:23:13.609+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2203,5,2018-02-07 20:24:36.407+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,29,t
2204,1,2018-02-07 20:25:24.587+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,49,f
2205,2,2018-02-07 20:25:26.903+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,C4:B8:D2:5A:93:2A,49,f
2206,3,2018-02-07 20:25:29.236+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,44,49,f
2207,38,2018-02-08 06:30:41.787+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,44,30,f
2208,48,2018-02-08 11:11:40.992+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,3,42,f
2209,49,2018-02-08 12:53:44.86+00,first_alert_time,60,42,f
2210,50,2018-02-08 12:53:48.633+00,second_alert_time,75,42,f
2211,51,2018-02-08 12:53:52.394+00,third_alert_time,90,42,f
2212,4,2018-02-08 16:24:58.962+00,first_alert_pattern,breathe,49,f
2213,5,2018-02-08 16:24:58.987+00,third_alert_time,60,49,f
2214,6,2018-02-08 16:24:58.993+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,49,f
2215,7,2018-02-08 16:24:58.994+00,second_alert_time,55,49,f
2216,8,2018-02-08 16:24:58.996+00,third_alert_colour,-65536,49,f
2217,9,2018-02-08 16:24:58.997+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,49,f
2218,10,2018-02-08 16:24:58.999+00,second_alert_colour,-65536,49,f
2219,11,2018-02-08 16:24:59+00,first_alert_colour,-23040,49,f
2220,12,2018-02-08 16:24:59.001+00,third_alert_pattern,on,49,f
2221,13,2018-02-08 16:24:59.002+00,second_alert_pattern,breathe,49,f
2222,14,2018-02-08 16:24:59.003+00,first_alert_time,45,49,f
2223,15,2018-02-08 16:38:05.25+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,49,f
2224,16,2018-02-08 16:38:05.253+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,49,f
2225,17,2018-02-08 16:38:05.257+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,49,f
2226,18,2018-02-08 16:38:05.264+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,49,f
2227,19,2018-02-08 16:38:05.272+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,49,f
2228,20,2018-02-08 16:38:05.275+00,419b3734_2726_44cc_93e4_b8675ad59dd5,25,49,f
2229,21,2018-02-08 16:38:05.279+00,a9369024_729c_4fea_974e_e94ddba2be9a,1,49,f
2230,22,2018-02-08 16:38:05.281+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,49,f
2231,23,2018-02-08 16:38:05.282+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,49,f
2232,24,2018-02-08 16:38:05.284+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,49,f
2233,25,2018-02-08 16:38:05.285+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,49,f
2234,26,2018-02-08 16:38:05.288+00,364cf54c_4b20_4e6e_949e_519f310be942,6,49,f
2235,27,2018-02-08 16:38:05.295+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,49,f
2236,28,2018-02-08 16:38:05.297+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,49,f
2237,29,2018-02-08 16:38:05.299+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,3,49,f
2238,30,2018-02-08 16:38:05.301+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,49,f
2239,31,2018-02-08 16:38:05.302+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,49,f
2240,32,2018-02-08 16:38:05.303+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,49,f
2241,33,2018-02-08 16:38:05.304+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,49,f
2242,1,2018-02-08 16:40:27.078+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,26,t
2243,2,2018-02-08 16:40:33.683+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,30,26,t
2244,3,2018-02-08 18:49:23.239+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,26,t
2245,4,2018-02-08 18:49:27.583+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2246,5,2018-02-08 18:50:41.003+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,26,t
2247,6,2018-02-09 10:42:24.328+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2248,7,2018-02-09 10:43:32.864+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,26,t
2249,8,2018-02-11 17:57:21.666+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2250,1,2018-02-12 20:58:11.176+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:E0:3C:C8:92:1B,29,t
2251,2,2018-02-12 20:58:21.562+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,29,t
2252,1,2018-02-13 07:46:23.076+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:E0:3C:C8:92:1B,50,t
2253,2,2018-02-13 07:46:28.106+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,50,t
2254,1,2018-02-13 11:31:39.633+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,51,t
2255,2,2018-02-13 11:31:44.499+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,51,t
2256,34,2018-02-13 16:26:23.661+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,45,49,f
2257,35,2018-02-13 21:03:49.839+00,goal_minutes,60,49,f
2258,36,2018-02-13 21:03:49.848+00,goal_episodes,2,49,f
2259,1,2018-02-14 11:02:12.521+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,52,t
2260,2,2018-02-14 11:02:18.43+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,52,t
2261,1,2018-02-14 11:41:10.303+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EE:C9:EF:7C:F2:A5,53,t
2262,2,2018-02-14 11:41:14.647+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,53,t
2263,3,2018-02-14 11:41:55.554+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,53,t
2264,4,2018-02-14 11:42:35.196+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,D2:C3:64:44:AC:8F,53,t
2265,1,2018-02-14 12:01:42.146+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EE:C9:EF:7C:F2:A5,54,t
2266,2,2018-02-14 12:01:49.201+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,54,t
2267,1,2018-02-14 16:04:24.53+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FF:6C:78:62:AD:3B,55,t
2268,2,2018-02-14 16:04:28.995+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,55,t
2269,1,2018-02-16 10:23:24.353+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EE:C9:EF:7C:F2:A5,54,t
2270,2,2018-02-16 10:23:36.776+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,54,t
2271,1,2018-02-19 14:32:42.334+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,29,f
2272,2,2018-02-19 14:32:48.918+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,E1:F1:CC:4F:67:0C,29,f
2273,3,2018-02-19 14:32:49.222+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,45,29,f
2274,4,2018-02-19 14:34:34.821+00,first_alert_pattern,breathe,29,f
2275,5,2018-02-19 14:34:34.829+00,third_alert_time,60,29,f
2276,6,2018-02-19 14:34:34.83+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,29,f
2277,7,2018-02-19 14:34:34.831+00,second_alert_time,55,29,f
2278,8,2018-02-19 14:34:34.832+00,third_alert_colour,-65536,29,f
2279,9,2018-02-19 14:34:34.833+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,29,f
2280,10,2018-02-19 14:34:34.833+00,second_alert_colour,-65536,29,f
2281,11,2018-02-19 14:34:34.834+00,first_alert_colour,-23040,29,f
2282,12,2018-02-19 14:34:34.836+00,third_alert_pattern,on,29,f
2283,13,2018-02-19 14:34:34.836+00,second_alert_pattern,breathe,29,f
2284,14,2018-02-19 14:34:34.843+00,first_alert_time,45,29,f
2285,1,2018-02-19 15:16:36.432+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,39,f
2286,2,2018-02-19 15:16:40.846+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,45,39,f
2287,3,2018-02-19 15:16:57.33+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,F7:80:80:9E:BF:7F,39,f
2288,4,2018-02-19 15:18:23.511+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,39,f
2289,5,2018-02-19 15:18:23.551+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,39,f
2290,6,2018-02-19 15:18:23.559+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,39,f
2291,7,2018-02-19 15:18:23.579+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,39,f
2292,8,2018-02-19 15:18:23.627+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,39,f
2293,9,2018-02-19 15:18:23.645+00,419b3734_2726_44cc_93e4_b8675ad59dd5,25,39,f
2294,10,2018-02-19 15:18:23.648+00,a9369024_729c_4fea_974e_e94ddba2be9a,1,39,f
2295,11,2018-02-19 15:18:23.651+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,39,f
2296,12,2018-02-19 15:18:23.654+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,39,f
2297,13,2018-02-19 15:18:23.662+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,39,f
2298,14,2018-02-19 15:18:23.665+00,364cf54c_4b20_4e6e_949e_519f310be942,6,39,f
2299,15,2018-02-19 15:18:23.667+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,39,f
2300,16,2018-02-19 15:18:23.676+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,39,f
2301,17,2018-02-19 15:18:23.679+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,39,f
2302,18,2018-02-19 15:18:23.682+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,3,39,f
2303,19,2018-02-19 15:18:23.685+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,39,f
2304,20,2018-02-19 15:18:23.688+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,39,f
2305,21,2018-02-19 15:18:23.693+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,39,f
2306,22,2018-02-19 15:18:23.72+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,39,f
2307,1,2018-02-19 15:37:09.422+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DC:E0:E5:D0:CC:18,30,f
2308,2,2018-02-19 15:37:11.796+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,C3:91:57:BD:D6:D8,30,f
2309,3,2018-02-19 15:37:15.417+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,45,30,f
2310,15,2018-02-19 16:36:30.911+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,29,f
2311,16,2018-02-19 16:37:00.981+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DC:0E:FA:92:1F:86,29,f
2312,17,2018-02-19 16:39:40.625+00,first_alert_time,5,29,f
2313,18,2018-02-20 18:26:34.566+00,first_alert_time,30,29,f
2314,19,2018-02-20 21:04:31.259+00,third_alert_pattern,breathe,29,f
2315,20,2018-02-21 11:07:40.029+00,first_alert_time,6,29,f
2316,21,2018-02-21 11:07:49.17+00,second_alert_time,7,29,f
2317,22,2018-02-21 11:08:03.707+00,second_alert_time,8,29,f
2318,23,2018-02-21 11:08:08.357+00,third_alert_pattern,on,29,f
2319,24,2018-02-21 11:08:16.721+00,second_alert_pattern,none,29,f
2320,25,2018-02-21 11:08:18.921+00,second_alert_pattern,flash,29,f
2321,26,2018-02-21 11:08:20.578+00,second_alert_pattern,breathe,29,f
2322,27,2018-02-21 11:08:22.089+00,second_alert_pattern,flash,29,f
2324,28,2018-02-21 22:00:05.988+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,46,29,f
2325,29,2018-02-21 22:59:02.897+00,first_alert_time,7,29,f
2326,30,2018-02-22 14:26:52.74+00,first_alert_time,8,29,f
2327,31,2018-02-22 14:26:55.778+00,second_alert_time,10,29,f
2328,4,2018-02-22 17:17:42.467+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,46,30,f
2329,32,2018-02-23 00:39:57.645+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C4:B8:D2:5A:93:2A,29,f
2330,33,2018-02-23 09:21:29.799+00,first_alert_time,45,29,f
2331,34,2018-02-23 09:21:33.321+00,second_alert_time,55,29,f
2332,3,2018-02-26 09:37:13.598+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,54,t
2333,4,2018-02-26 09:38:39.203+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C4:B8:D2:5A:93:2A,54,t
2334,5,2018-02-26 09:38:57.967+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,54,t
2335,6,2018-02-26 09:39:33.414+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EE:C9:EF:7C:F2:A5,54,t
2336,5,2018-02-26 10:21:50.742+00,first_alert_pattern,breathe,30,f
2337,6,2018-02-26 10:21:50.747+00,third_alert_time,60,30,f
2338,7,2018-02-26 10:21:50.75+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,30,f
2339,8,2018-02-26 10:21:50.754+00,second_alert_time,55,30,f
2340,9,2018-02-26 10:21:50.761+00,third_alert_colour,-65536,30,f
2341,10,2018-02-26 10:21:50.766+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,30,f
2342,11,2018-02-26 10:21:50.774+00,second_alert_colour,-65536,30,f
2343,12,2018-02-26 10:21:50.777+00,first_alert_colour,-23040,30,f
2344,13,2018-02-26 10:21:50.779+00,third_alert_pattern,on,30,f
2345,14,2018-02-26 10:21:50.781+00,second_alert_pattern,breathe,30,f
2346,15,2018-02-26 10:21:50.783+00,first_alert_time,45,30,f
2347,1,2018-02-26 10:33:24.918+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FE:BF:7D:CF:D3:D3,26,t
2348,2,2018-02-26 10:33:38.996+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,32,26,t
2349,3,2018-02-26 10:36:48.689+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2350,4,2018-02-26 10:40:25.121+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FE:BF:7D:CF:D3:D3,26,t
2351,15,2018-02-26 10:52:07.465+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,41,f
2352,16,2018-02-26 10:52:07.516+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,41,f
2353,17,2018-02-26 10:52:07.518+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,41,f
2354,18,2018-02-26 10:52:07.521+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,41,f
2355,19,2018-02-26 10:52:07.523+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,41,f
2356,20,2018-02-26 10:52:07.526+00,419b3734_2726_44cc_93e4_b8675ad59dd5,25,41,f
2357,21,2018-02-26 10:52:07.529+00,a9369024_729c_4fea_974e_e94ddba2be9a,1,41,f
2358,22,2018-02-26 10:52:07.531+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,41,f
2359,23,2018-02-26 10:52:07.533+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,41,f
2360,24,2018-02-26 10:52:07.538+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,41,f
2361,25,2018-02-26 10:52:07.542+00,364cf54c_4b20_4e6e_949e_519f310be942,6,41,f
2362,26,2018-02-26 10:52:07.545+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,41,f
2363,27,2018-02-26 10:52:07.548+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,41,f
2364,28,2018-02-26 10:52:07.55+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,41,f
2365,29,2018-02-26 10:52:07.559+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,3,41,f
2366,30,2018-02-26 10:52:07.566+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,41,f
2367,31,2018-02-26 10:52:07.572+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,41,f
2368,32,2018-02-26 10:52:07.582+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,41,f
2369,33,2018-02-26 10:52:07.589+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,41,f
2370,34,2018-02-26 10:56:56.666+00,first_alert_time,2,41,f
2371,35,2018-02-26 10:57:06.617+00,first_alert_time,45,41,f
2372,36,2018-02-26 11:02:10.743+00,first_alert_time,5,41,f
2373,37,2018-02-26 11:02:20.601+00,first_alert_time,6,41,f
2374,38,2018-02-26 11:04:21.178+00,first_alert_time,45,41,f
2375,39,2018-02-26 11:04:23.866+00,first_alert_colour,-16711892,41,f
2376,40,2018-02-26 11:04:36.107+00,third_alert_pattern,flash,41,f
2377,3,2018-02-26 11:12:57.833+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,55,t
2378,4,2018-02-26 11:13:33.83+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FF:6C:78:62:AD:3B,55,t
2379,40,2018-02-26 11:16:07.879+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,46,32,f
2381,35,2018-02-26 12:16:08.202+00,second_alert_pattern,breathe,29,f
2382,41,2018-02-26 16:38:20.996+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,32,f
2383,1,2018-02-27 10:11:20.282+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:E0:3C:C8:92:1B,50,f
2384,2,2018-02-27 10:11:33.936+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,46,50,f
2385,3,2018-02-27 10:11:45.468+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,DC:0E:FA:92:1F:86,50,f
2386,4,2018-02-27 10:12:23.969+00,first_alert_pattern,breathe,50,f
2387,5,2018-02-27 10:12:23.978+00,third_alert_time,60,50,f
2388,6,2018-02-27 10:12:23.98+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,50,f
2389,7,2018-02-27 10:12:23.982+00,second_alert_time,55,50,f
2390,8,2018-02-27 10:12:23.987+00,third_alert_colour,-65536,50,f
2391,9,2018-02-27 10:12:23.99+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,50,f
2392,10,2018-02-27 10:12:23.992+00,first_alert_colour,-23040,50,f
2393,11,2018-02-27 10:12:23.994+00,second_alert_colour,-65536,50,f
2394,12,2018-02-27 10:12:23.997+00,third_alert_pattern,on,50,f
2395,13,2018-02-27 10:12:23.999+00,second_alert_pattern,breathe,50,f
2396,14,2018-02-27 10:12:24.007+00,first_alert_time,45,50,f
2397,42,2018-02-27 10:39:55.039+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,E6:68:71:8A:52:6F,32,f
2398,5,2018-02-27 12:43:56.804+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,26,t
2399,41,2018-02-27 15:21:31.363+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,46,41,f
2400,1,2018-02-28 10:39:06.897+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FF:6C:78:62:AD:3B,55,f
2401,2,2018-02-28 10:39:13.963+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,55,f
2402,3,2018-02-28 10:39:18.453+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,47,55,f
2403,4,2018-02-28 10:41:51.412+00,first_alert_pattern,breathe,55,f
2404,5,2018-02-28 10:41:51.425+00,third_alert_time,60,55,f
2405,6,2018-02-28 10:41:51.427+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,55,f
2406,7,2018-02-28 10:41:51.43+00,second_alert_time,55,55,f
2407,8,2018-02-28 10:41:51.433+00,third_alert_colour,-65536,55,f
2408,9,2018-02-28 10:41:51.435+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,55,f
2409,10,2018-02-28 10:41:51.437+00,first_alert_colour,-23040,55,f
2410,11,2018-02-28 10:41:51.44+00,second_alert_colour,-65536,55,f
2411,12,2018-02-28 10:41:51.449+00,third_alert_pattern,on,55,f
2412,13,2018-02-28 10:41:51.453+00,second_alert_pattern,breathe,55,f
2413,14,2018-02-28 10:41:51.459+00,first_alert_time,45,55,f
2414,1,2018-02-28 11:14:55.165+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,52,f
2415,2,2018-02-28 11:15:05.485+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:BF:7D:CF:D3:D3,52,f
2416,3,2018-02-28 11:15:13.019+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,47,52,f
2417,4,2018-02-28 11:18:21.55+00,first_alert_pattern,breathe,52,f
